date,time,place,reading,type
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",19,R
"Thursday,August 04,2016","11:00 PM","SATDOBATO",17,R
"Thursday,August 04,2016","11:00 PM","BUDDHANILAKANTHA",3,R
"Thursday,August 04,2016","11:00 PM","KALANKI",22,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",19,R
"Thursday,August 04,2016","11:00 PM","SATDOBATO",17,R
"Thursday,August 04,2016","11:00 PM","BUDDHANILAKANTHA",3,R
"Thursday,August 04,2016","11:00 PM","KALANKI",22,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",19,R
"Thursday,August 04,2016","11:00 PM","SATDOBATO",17,R
"Thursday,August 04,2016","11:00 PM","BUDDHANILAKANTHA",3,R
"Thursday,August 04,2016","11:00 PM","KALANKI",22,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",19,R
"Thursday,August 04,2016","11:00 PM","SATDOBATO",17,R
"Thursday,August 04,2016","11:00 PM","BUDDHANILAKANTHA",3,R
"Thursday,August 04,2016","11:00 PM","KALANKI",22,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",19,R
"Thursday,August 04,2016","11:00 PM","SATDOBATO",17,R
"Thursday,August 04,2016","11:00 PM","BUDDHANILAKANTHA",3,R
"Thursday,August 04,2016","11:00 PM","KALANKI",22,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",19,R
"Thursday,August 04,2016","11:00 PM","SATDOBATO",17,R
"Thursday,August 04,2016","04:00 AM","BUDDHANILAKANTHA",4,R
"Thursday,August 04,2016","05:00 AM","KALANKI",22,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","05:00 AM","SATDOBATO",16,R
"Thursday,August 04,2016","04:00 AM","BUDDHANILAKANTHA",4,R
"Thursday,August 04,2016","06:00 AM","KALANKI",22,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","06:00 AM","SATDOBATO",16,R
"Thursday,August 04,2016","04:00 AM","BUDDHANILAKANTHA",4,R
"Thursday,August 04,2016","07:00 AM","KALANKI",24,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","07:00 AM","SATDOBATO",16,R
"Thursday,August 04,2016","08:00 AM","BUDDHANILAKANTHA",5,R
"Thursday,August 04,2016","08:00 AM","KALANKI",23,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","08:00 AM","SATDOBATO",15,R
"Thursday,August 04,2016","09:00 AM","BUDDHANILAKANTHA",5,R
"Thursday,August 04,2016","09:00 AM","KALANKI",20,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","09:00 AM","SATDOBATO",14,R
"Thursday,August 04,2016","10:00 AM","BUDDHANILAKANTHA",6,R
"Thursday,August 04,2016","10:00 AM","KALANKI",20,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","10:00 AM","SATDOBATO",13,R
"Thursday,August 04,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Thursday,August 04,2016","11:00 AM","KALANKI",19,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","11:00 AM","SATDOBATO",12,R
"Thursday,August 04,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Thursday,August 04,2016","00:00 PM","KALANKI",19,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","00:00 PM","SATDOBATO",11,R
"Thursday,August 04,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Thursday,August 04,2016","01:00 PM","KALANKI",19,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","01:00 PM","SATDOBATO",11,R
"Thursday,August 04,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Thursday,August 04,2016","02:00 PM","KALANKI",18,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","02:00 PM","SATDOBATO",11,R
"Thursday,August 04,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Thursday,August 04,2016","03:00 PM","KALANKI",18,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","02:00 PM","SATDOBATO",11,R
"Thursday,August 04,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Thursday,August 04,2016","04:00 PM","KALANKI",18,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","04:00 PM","SATDOBATO",11,R
"Thursday,August 04,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Thursday,August 04,2016","05:00 PM","KALANKI",18,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","05:00 PM","SATDOBATO",11,R
"Thursday,August 04,2016","06:00 PM","BUDDHANILAKANTHA",10,R
"Thursday,August 04,2016","06:00 PM","KALANKI",18,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","06:00 PM","SATDOBATO",11,R
"Thursday,August 04,2016","07:00 PM","BUDDHANILAKANTHA",10,R
"Thursday,August 04,2016","07:00 PM","KALANKI",18,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","07:00 PM","SATDOBATO",12,R
"Thursday,August 04,2016","08:00 PM","BUDDHANILAKANTHA",10,R
"Thursday,August 04,2016","08:00 PM","KALANKI",19,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","08:00 PM","SATDOBATO",12,R
"Thursday,August 04,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Thursday,August 04,2016","09:00 PM","KALANKI",19,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","09:00 PM","SATDOBATO",12,R
"Thursday,August 04,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Thursday,August 04,2016","10:00 PM","KALANKI",17,R
"Thursday,August 04,2016","00:00 PM","KOTESHWOR",25,R
"Thursday,August 04,2016","10:00 PM","SATDOBATO",13,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Friday,August 05,2016","11:00 PM","KALANKI",17,R
"Friday,August 05,2016","00:00 PM","KOTESHWOR",25,R
"Friday,August 05,2016","11:00 PM","SATDOBATO",13,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Friday,August 05,2016","11:00 PM","KALANKI",17,R
"Friday,August 05,2016","00:00 PM","KOTESHWOR",25,R
"Friday,August 05,2016","11:00 PM","SATDOBATO",13,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Friday,August 05,2016","11:00 PM","KALANKI",17,R
"Friday,August 05,2016","00:00 PM","KOTESHWOR",25,R
"Friday,August 05,2016","11:00 PM","SATDOBATO",13,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Friday,August 05,2016","11:00 PM","KALANKI",17,R
"Friday,August 05,2016","00:00 PM","KOTESHWOR",25,R
"Friday,August 05,2016","11:00 PM","SATDOBATO",13,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Friday,August 05,2016","11:00 PM","KALANKI",17,R
"Friday,August 05,2016","00:00 PM","KOTESHWOR",25,R
"Friday,August 05,2016","11:00 PM","SATDOBATO",13,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",10,R
"Friday,August 05,2016","11:00 PM","KALANKI",17,R
"Friday,August 05,2016","00:00 PM","KOTESHWOR",25,R
"Friday,August 05,2016","11:00 PM","SATDOBATO",13,R
"Friday,August 05,2016","04:00 AM","BUDDHANILAKANTHA",13,R
"Friday,August 05,2016","05:00 AM","KALANKI",16,R
"Friday,August 05,2016","05:00 AM","SATDOBATO",15,R
"Friday,August 05,2016","04:00 AM","BUDDHANILAKANTHA",13,R
"Friday,August 05,2016","06:00 AM","KALANKI",17,R
"Friday,August 05,2016","06:00 AM","SATDOBATO",15,R
"Friday,August 05,2016","07:00 AM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","07:00 AM","KALANKI",17,R
"Friday,August 05,2016","07:00 AM","SATDOBATO",15,R
"Friday,August 05,2016","08:00 AM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","08:00 AM","KALANKI",17,R
"Friday,August 05,2016","08:00 AM","SATDOBATO",15,R
"Friday,August 05,2016","09:00 AM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","09:00 AM","KALANKI",16,R
"Friday,August 05,2016","09:00 AM","SATDOBATO",15,R
"Friday,August 05,2016","10:00 AM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","10:00 AM","KALANKI",17,R
"Friday,August 05,2016","10:00 AM","SATDOBATO",16,R
"Friday,August 05,2016","11:00 AM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","11:00 AM","KALANKI",17,R
"Friday,August 05,2016","11:00 AM","SATDOBATO",17,R
"Friday,August 05,2016","00:00 PM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","00:00 PM","KALANKI",16,R
"Friday,August 05,2016","00:00 PM","SATDOBATO",17,R
"Friday,August 05,2016","00:00 PM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","01:00 PM","KALANKI",16,R
"Friday,August 05,2016","01:00 PM","SATDOBATO",17,R
"Friday,August 05,2016","02:00 PM","BUDDHANILAKANTHA",13,R
"Friday,August 05,2016","02:00 PM","KALANKI",16,R
"Friday,August 05,2016","02:00 PM","SATDOBATO",17,R
"Friday,August 05,2016","03:00 PM","BUDDHANILAKANTHA",13,R
"Friday,August 05,2016","03:00 PM","KALANKI",17,R
"Friday,August 05,2016","03:00 PM","SATDOBATO",18,R
"Friday,August 05,2016","04:00 PM","BUDDHANILAKANTHA",13,R
"Friday,August 05,2016","04:00 PM","KALANKI",17,R
"Friday,August 05,2016","04:00 PM","SATDOBATO",18,R
"Friday,August 05,2016","05:00 PM","BUDDHANILAKANTHA",13,R
"Friday,August 05,2016","05:00 PM","KALANKI",17,R
"Friday,August 05,2016","05:00 PM","SATDOBATO",18,R
"Friday,August 05,2016","06:00 PM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","06:00 PM","KALANKI",18,R
"Friday,August 05,2016","06:00 PM","SATDOBATO",18,R
"Friday,August 05,2016","07:00 PM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","07:00 PM","KALANKI",18,R
"Friday,August 05,2016","07:00 PM","SATDOBATO",18,R
"Friday,August 05,2016","08:00 PM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","08:00 PM","KALANKI",18,R
"Friday,August 05,2016","08:00 PM","SATDOBATO",18,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","09:00 PM","KALANKI",18,R
"Friday,August 05,2016","09:00 PM","SATDOBATO",18,R
"Friday,August 05,2016","09:00 PM","BUDDHANILAKANTHA",14,R
"Friday,August 05,2016","10:00 PM","KALANKI",17,R
"Friday,August 05,2016","10:00 PM","SATDOBATO",18,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",14,R
"Saturday,August 06,2016","11:00 PM","KALANKI",17,R
"Saturday,August 06,2016","11:00 PM","SATDOBATO",17,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",14,R
"Saturday,August 06,2016","11:00 PM","KALANKI",17,R
"Saturday,August 06,2016","11:00 PM","SATDOBATO",17,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",14,R
"Saturday,August 06,2016","11:00 PM","KALANKI",17,R
"Saturday,August 06,2016","11:00 PM","SATDOBATO",17,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",14,R
"Saturday,August 06,2016","11:00 PM","KALANKI",17,R
"Saturday,August 06,2016","11:00 PM","SATDOBATO",17,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",14,R
"Saturday,August 06,2016","11:00 PM","KALANKI",17,R
"Saturday,August 06,2016","11:00 PM","SATDOBATO",17,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",13,R
"Saturday,August 06,2016","05:00 AM","KALANKI",16,R
"Saturday,August 06,2016","05:00 AM","SATDOBATO",16,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",13,R
"Saturday,August 06,2016","06:00 AM","KALANKI",16,R
"Saturday,August 06,2016","06:00 AM","SATDOBATO",16,R
"Saturday,August 06,2016","09:00 PM","BUDDHANILAKANTHA",13,R
"Saturday,August 06,2016","07:00 AM","KALANKI",15,R
"Saturday,August 06,2016","07:00 AM","SATDOBATO",16,R
"Saturday,August 06,2016","08:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","08:00 AM","KALANKI",15,R
"Saturday,August 06,2016","08:00 AM","KOTESHWOR",20,R
"Saturday,August 06,2016","08:00 AM","SATDOBATO",16,R
"Saturday,August 06,2016","08:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","09:00 AM","KALANKI",14,R
"Saturday,August 06,2016","09:00 AM","KOTESHWOR",26,R
"Saturday,August 06,2016","09:00 AM","SATDOBATO",17,R
"Saturday,August 06,2016","08:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","10:00 AM","KALANKI",14,R
"Saturday,August 06,2016","10:00 AM","KOTESHWOR",27,R
"Saturday,August 06,2016","10:00 AM","SATDOBATO",17,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","11:00 AM","KALANKI",14,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","11:00 AM","SATDOBATO",16,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","00:00 PM","KALANKI",16,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","00:00 PM","SATDOBATO",15,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","01:00 PM","KALANKI",15,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","01:00 PM","SATDOBATO",15,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","02:00 PM","KALANKI",14,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","02:00 PM","SATDOBATO",15,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","03:00 PM","KALANKI",14,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","03:00 PM","SATDOBATO",15,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","04:00 PM","KALANKI",14,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","04:00 PM","SATDOBATO",14,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","05:00 PM","KALANKI",13,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","05:00 PM","SATDOBATO",14,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","06:00 PM","KALANKI",13,R
"Saturday,August 06,2016","11:00 AM","KOTESHWOR",25,R
"Saturday,August 06,2016","06:00 PM","SATDOBATO",14,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","07:00 PM","KALANKI",13,R
"Saturday,August 06,2016","07:00 PM","KOTESHWOR",22,R
"Saturday,August 06,2016","07:00 PM","SATDOBATO",14,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","08:00 PM","KALANKI",14,R
"Saturday,August 06,2016","08:00 PM","KOTESHWOR",20,R
"Saturday,August 06,2016","08:00 PM","SATDOBATO",14,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","09:00 PM","KALANKI",15,R
"Saturday,August 06,2016","09:00 PM","KOTESHWOR",19,R
"Saturday,August 06,2016","09:00 PM","SATDOBATO",13,R
"Saturday,August 06,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Saturday,August 06,2016","10:00 PM","KALANKI",15,R
"Saturday,August 06,2016","10:00 PM","KOTESHWOR",17,R
"Saturday,August 06,2016","10:00 PM","SATDOBATO",13,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Sunday,August 07,2016","11:00 PM","KALANKI",15,R
"Sunday,August 07,2016","11:00 PM","KOTESHWOR",16,R
"Sunday,August 07,2016","11:00 PM","SATDOBATO",12,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Sunday,August 07,2016","11:00 PM","KALANKI",15,R
"Sunday,August 07,2016","11:00 PM","KOTESHWOR",16,R
"Sunday,August 07,2016","11:00 PM","SATDOBATO",12,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Sunday,August 07,2016","11:00 PM","KALANKI",15,R
"Sunday,August 07,2016","11:00 PM","KOTESHWOR",16,R
"Sunday,August 07,2016","11:00 PM","SATDOBATO",12,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Sunday,August 07,2016","11:00 PM","KALANKI",15,R
"Sunday,August 07,2016","11:00 PM","KOTESHWOR",16,R
"Sunday,August 07,2016","11:00 PM","SATDOBATO",12,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Sunday,August 07,2016","11:00 PM","KALANKI",15,R
"Sunday,August 07,2016","11:00 PM","KOTESHWOR",16,R
"Sunday,August 07,2016","11:00 PM","SATDOBATO",12,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",12,R
"Sunday,August 07,2016","11:00 PM","KALANKI",15,R
"Sunday,August 07,2016","11:00 PM","KOTESHWOR",16,R
"Sunday,August 07,2016","11:00 PM","SATDOBATO",12,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",7,R
"Sunday,August 07,2016","04:00 AM","KALANKI",16,R
"Sunday,August 07,2016","00:00 AM","KOTESHWOR",15,R
"Sunday,August 07,2016","04:00 AM","SATDOBATO",11,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",7,R
"Sunday,August 07,2016","04:00 AM","KALANKI",16,R
"Sunday,August 07,2016","00:00 AM","KOTESHWOR",15,R
"Sunday,August 07,2016","04:00 AM","SATDOBATO",11,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",7,R
"Sunday,August 07,2016","07:00 AM","KALANKI",17,R
"Sunday,August 07,2016","07:00 AM","KOTESHWOR",15,R
"Sunday,August 07,2016","07:00 AM","SATDOBATO",12,R
"Sunday,August 07,2016","08:00 AM","BUDDHANILAKANTHA",11,R
"Sunday,August 07,2016","08:00 AM","KALANKI",17,R
"Sunday,August 07,2016","08:00 AM","KOTESHWOR",16,R
"Sunday,August 07,2016","08:00 AM","SATDOBATO",12,R
"Sunday,August 07,2016","08:00 AM","BUDDHANILAKANTHA",11,R
"Sunday,August 07,2016","09:00 AM","KALANKI",17,R
"Sunday,August 07,2016","09:00 AM","KOTESHWOR",17,R
"Sunday,August 07,2016","09:00 AM","SATDOBATO",12,R
"Sunday,August 07,2016","08:00 AM","BUDDHANILAKANTHA",11,R
"Sunday,August 07,2016","10:00 AM","KALANKI",18,R
"Sunday,August 07,2016","10:00 AM","KOTESHWOR",16,R
"Sunday,August 07,2016","10:00 AM","SATDOBATO",12,R
"Sunday,August 07,2016","11:00 AM","BUDDHANILAKANTHA",11,R
"Sunday,August 07,2016","11:00 AM","KALANKI",17,R
"Sunday,August 07,2016","11:00 AM","KOTESHWOR",16,R
"Sunday,August 07,2016","11:00 AM","SATDOBATO",11,R
"Sunday,August 07,2016","00:00 PM","BUDDHANILAKANTHA",9,R
"Sunday,August 07,2016","00:00 PM","KALANKI",17,R
"Sunday,August 07,2016","00:00 PM","KOTESHWOR",15,R
"Sunday,August 07,2016","00:00 PM","SATDOBATO",10,R
"Sunday,August 07,2016","00:00 PM","BUDDHANILAKANTHA",9,R
"Sunday,August 07,2016","01:00 PM","KALANKI",16,R
"Sunday,August 07,2016","01:00 PM","KOTESHWOR",16,R
"Sunday,August 07,2016","01:00 PM","SATDOBATO",9,R
"Sunday,August 07,2016","00:00 PM","BUDDHANILAKANTHA",9,R
"Sunday,August 07,2016","02:00 PM","KALANKI",16,R
"Sunday,August 07,2016","02:00 PM","KOTESHWOR",15,R
"Sunday,August 07,2016","02:00 PM","SATDOBATO",9,R
"Sunday,August 07,2016","00:00 PM","BUDDHANILAKANTHA",9,R
"Sunday,August 07,2016","03:00 PM","KALANKI",13,R
"Sunday,August 07,2016","03:00 PM","KOTESHWOR",15,R
"Sunday,August 07,2016","03:00 PM","SATDOBATO",9,R
"Sunday,August 07,2016","00:00 PM","BUDDHANILAKANTHA",9,R
"Sunday,August 07,2016","04:00 PM","KALANKI",13,R
"Sunday,August 07,2016","04:00 PM","KOTESHWOR",14,R
"Sunday,August 07,2016","04:00 PM","SATDOBATO",9,R
"Sunday,August 07,2016","05:00 PM","BUDDHANILAKANTHA",15,R
"Sunday,August 07,2016","05:00 PM","KALANKI",13,R
"Sunday,August 07,2016","05:00 PM","KOTESHWOR",14,R
"Sunday,August 07,2016","05:00 PM","SATDOBATO",9,R
"Sunday,August 07,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Sunday,August 07,2016","06:00 PM","KALANKI",14,R
"Sunday,August 07,2016","06:00 PM","KOTESHWOR",14,R
"Sunday,August 07,2016","06:00 PM","SATDOBATO",10,R
"Sunday,August 07,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Sunday,August 07,2016","07:00 PM","KALANKI",14,R
"Sunday,August 07,2016","07:00 PM","KOTESHWOR",14,R
"Sunday,August 07,2016","07:00 PM","SATDOBATO",10,R
"Sunday,August 07,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Sunday,August 07,2016","08:00 PM","KALANKI",14,R
"Sunday,August 07,2016","08:00 PM","KOTESHWOR",14,R
"Sunday,August 07,2016","08:00 PM","SATDOBATO",10,R
"Sunday,August 07,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Sunday,August 07,2016","09:00 PM","KALANKI",14,R
"Sunday,August 07,2016","08:00 PM","KOTESHWOR",14,R
"Sunday,August 07,2016","09:00 PM","SATDOBATO",10,R
"Sunday,August 07,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Sunday,August 07,2016","10:00 PM","KALANKI",14,R
"Sunday,August 07,2016","10:00 PM","KOTESHWOR",14,R
"Sunday,August 07,2016","10:00 PM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Monday,August 08,2016","11:00 PM","KALANKI",12,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",14,R
"Monday,August 08,2016","11:00 PM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Monday,August 08,2016","11:00 PM","KALANKI",12,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",14,R
"Monday,August 08,2016","11:00 PM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Monday,August 08,2016","11:00 PM","KALANKI",12,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",14,R
"Monday,August 08,2016","11:00 PM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Monday,August 08,2016","11:00 PM","KALANKI",12,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",14,R
"Monday,August 08,2016","11:00 PM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Monday,August 08,2016","11:00 PM","KALANKI",12,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",14,R
"Monday,August 08,2016","11:00 PM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",16,R
"Monday,August 08,2016","11:00 PM","KALANKI",12,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",14,R
"Monday,August 08,2016","11:00 PM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",19,R
"Monday,August 08,2016","05:00 AM","KALANKI",11,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",12,R
"Monday,August 08,2016","05:00 AM","SATDOBATO",10,R
"Monday,August 08,2016","06:00 PM","BUDDHANILAKANTHA",19,R
"Monday,August 08,2016","06:00 AM","KALANKI",11,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",12,R
"Monday,August 08,2016","06:00 AM","SATDOBATO",11,R
"Monday,August 08,2016","07:00 AM","BUDDHANILAKANTHA",22,R
"Monday,August 08,2016","07:00 AM","KALANKI",11,R
"Monday,August 08,2016","11:00 PM","KOTESHWOR",12,R
"Monday,August 08,2016","07:00 AM","SATDOBATO",11,R
"Monday,August 08,2016","07:00 AM","BUDDHANILAKANTHA",22,R
"Monday,August 08,2016","08:00 AM","KALANKI",11,R
"Monday,August 08,2016","08:00 AM","KOTESHWOR",13,R
"Monday,August 08,2016","08:00 AM","SATDOBATO",11,R
"Monday,August 08,2016","07:00 AM","BUDDHANILAKANTHA",22,R
"Monday,August 08,2016","09:00 AM","KALANKI",10,R
"Monday,August 08,2016","09:00 AM","KOTESHWOR",13,R
"Monday,August 08,2016","09:00 AM","SATDOBATO",12,R
"Monday,August 08,2016","07:00 AM","BUDDHANILAKANTHA",22,R
"Monday,August 08,2016","10:00 AM","KALANKI",10,R
"Monday,August 08,2016","10:00 AM","KOTESHWOR",13,R
"Monday,August 08,2016","10:00 AM","SATDOBATO",11,R
"Monday,August 08,2016","07:00 AM","BUDDHANILAKANTHA",22,R
"Monday,August 08,2016","11:00 AM","KALANKI",10,R
"Monday,August 08,2016","11:00 AM","KOTESHWOR",13,R
"Monday,August 08,2016","11:00 AM","SATDOBATO",11,R
"Monday,August 08,2016","07:00 AM","BUDDHANILAKANTHA",22,R
"Monday,August 08,2016","00:00 PM","KALANKI",10,R
"Monday,August 08,2016","00:00 PM","KOTESHWOR",13,R
"Monday,August 08,2016","00:00 PM","SATDOBATO",11,R
"Monday,August 08,2016","07:00 AM","BUDDHANILAKANTHA",22,R
"Monday,August 08,2016","01:00 PM","KALANKI",11,R
"Monday,August 08,2016","01:00 PM","KOTESHWOR",12,R
"Monday,August 08,2016","01:00 PM","SATDOBATO",11,R
